sent_tnx,received_tnx,avg_min_between_sent_tnx,avg_min_between_received_tnx,time_diff_between_first_and_last_mins,number_of_created_contracts,total_ether_sent,total_ether_balance,avg_val_sent,avg_val_received,max_value_received,erc20_total_received,erc20_total_sent,erc20_uniq_sent_addr,erc20_uniq_rec_addr,erc20_avg_time_sent,erc20_avg_time_rec,label
12,17,235.5567263287478,386.5977628542188,6747.582072172122,1,1.9540742021186497,24.301432102830603,0.4416550880065032,0.6115627878812465,2.142798376179058,0.913741048604092,2.5186066348131906,2,5,245.24096591110882,149.55694848950293,0
217,270,26.914243007053816,26.66414437058761,10322.364133684792,15,339.8984401878165,3.863828074066323,2.6022911161602473,2.2820987168864844,32.45527717144676,296.3621704380434,159.75384208103497,25,131,17.802747858659316,11.628703088819782,2
225,238,21.672533879967695,28.171109346033194,22973.83230780223,18,1146.8821106415398,1.7944498822110826,3.421247154012685,4.066064206620699,95.20806202230166,230.0955241323524,363.3191931824191,30,22,19.954833622776324,4.6315096805290406,2
18,3,163.4361364609973,177.43761047966427,6367.623784244923,1,12.83231466155698,12.688451797908078,0.37649477531914377,0.9103961042465618,2.668773674258306,1.6022560097650629,1.3674912193667863,4,1,249.3027681446907,231.05813690298731,0
433,193,3.907121347963422,1.6471067446713175,36468.74730575827,17,411.92484795935206,1.2456828821560144,0.3137972174936882,4.207746587333138,97.72215364436963,110.95679155761087,142.59008550611924,83,21,18.602812161167513,8.972920273329397,2
83,94,62.0004074081405,31.16242592891613,26875.012000131257,2,124.98543061626022,1.214748195191427,2.4684298953731822,1.266082056758429,3.6843860511569457,49.1264165737365,30.849486938148555,9,24,69.86185287540724,40.27630991407091,1
19,10,277.01838993781564,199.91103056236045,12347.765567195489,1,2.770726271691199,21.70379811490662,0.24700298328015152,0.4883165716500142,2.270218319478007,2.5938840074319627,0.7007303792475712,2,4,162.5146598565563,134.36356974105723,0
16,7,80.04597952320451,147.56030161857197,15791.961738970404,0,17.54204374818632,38.436172762670644,0.7547763072025855,0.829708541281104,3.775222227869647,5.527623680335831,1.7300042254922312,1,5,240.04023244753975,88.47497617344342,0
267,380,8.777056664602487,15.081914327300451,26338.223256339304,17,422.6834451681715,4.154047118648113,3.007225432106634,1.8201558362423307,82.25660880959914,160.93395753709234,440.4130794400815,119,41,7.408908128873324,6.926326205197399,2
13,9,86.67291535968297,287.3936110509195,17877.0067574868,0,16.695229006417424,34.308422283738416,0.8419154025244145,0.7160898108697165,1.6252678828354434,7.379509473975921,2.883796041132431,2,4,117.66098549544142,70.30740870166817,0
14,11,97.48836190334383,396.29471806831395,19613.758853629603,1,7.684295121796698,38.5604420582558,0.55637418165424,1.02927243691885,4.940698220362699,7.680054353132096,3.4748919851297417,2,2,204.69301926025125,216.34130210472608,0
2387,543,3.259819991793402,0.21530922262908397,45777.37183381065,97,8409.45891412027,0.5561906926300116,0.3919631836977911,0.017938194696338932,827.4614035405584,680.6248658841494,4059.65350545145,447,420,1.3076651931444847,1.56402951920832,3
11,4,204.5927593688292,243.7243464060845,4037.121431091713,0,19.603879546911696,34.344267116960225,0.8621985019860575,0.6216281905569734,3.7059349980824177,5.942418273085972,4.825200960983576,4,2,193.83979328227466,157.2655923256665,0
1619,1177,3.49253610015663,1.2433308309817008,57519.81019726723,114,6870.118178191967,0.25108010366516775,0.3287083719236935,0.11404364740057671,165.9070428980446,3656.2247850186054,953.763268415667,435,261,0.37507027828895634,1.1923423068853505,3
16,10,90.33274137736011,88.9100504247723,13586.448798978166,0,5.913240231560897,3.3369075594115714,0.6682377934434258,0.7543178638421093,3.192580810912088,1.7464718589632955,2.367456235492929,3,1,291.3256809075999,62.6041934005523,0
2672,1270,2.551364822518026,0.4400310209304986,25392.611104169642,155,2147.3711212622156,0.8002063476835791,0.4328744325729412,0.08383686863040855,859.0146033390081,4961.541055292564,3407.3553241929503,738,455,1.2149076885466312,0.6226939002123363,3
17,6,207.47658660279149,265.9825355907061,7311.804443738651,0,6.167136628565775,12.458786222083711,0.6956511266025983,1.0238250796951878,3.3738455308188953,0.162434432094537,5.83022443560518,4,1,216.26399725165777,189.14460712553833,0
100,65,33.45762671041078,41.33026771925771,26293.403328468918,3,136.96184841757392,2.965248182349184,1.5050680422206018,2.322348000262893,16.256955028171156,13.866396671831644,5.001996724949857,5,19,70.9792349338006,26.30392083092571,1
27,10,274.6570532756417,343.5540546554206,18279.394125534913,0,2.616071324295581,28.34589447404479,0.44198117106885515,0.98927586514865,2.554905391506187,2.4029912345036673,0.759722201827012,4,4,74.16120857193806,94.22423770599599,0
1065,1767,2.0831528127653276,0.529484197353801,23948.70564143459,29,6244.430044102134,0.8124738210441717,0.1702011019249709,0.15981453914917265,432.5685349448322,3526.2826820314212,3228.766757020395,128,211,0.2750877490318911,1.268468550366362,3
2198,1898,0.6858537889850767,2.9059499802663646,35404.60977858548,176,8855.734794090982,0.49995899196478844,0.3678221028694899,0.31339464032926,227.30794280779844,615.6034019123367,1638.165542707735,151,210,1.238040829413026,1.7014190677013787,3
112,91,32.55497898984771,145.6175936969193,10376.980306280957,1,73.6536170944681,6.279058100924744,2.428780154996219,2.1297521639061516,17.151092117974297,78.16047712355164,35.82067925767912,16,13,80.15515560301507,100.20742522612143,1
67,62,47.17865160801291,77.90001534132234,21169.09236290276,0,130.4548225380891,18.060770575431,2.5248110507572483,1.9578255477489588,15.413769201873237,32.361685265584896,46.662759326419256,6,14,87.19121012649829,71.21111010837042,1
546,150,27.42883651228029,1.8164305952425974,22630.92604997984,14,1196.4855110881153,3.540326525157584,1.7904906499343216,3.443181930593951,45.63435035763548,390.31420614009545,231.67346509468243,30,111,18.759868394277717,5.766702897923304,2
1290,1146,4.849676880192477,1.9514121472632149,23722.205817726892,106,5553.384888876026,0.1619230066322137,0.3324700868476811,0.4988972006149983,479.1525021823716,2096.278505285957,2102.8166673378664,178,721,1.7677144668381854,0.8355030544874904,3
1006,1982,3.1204980691221635,2.3414709737624526,43816.878376057575,73,8323.510093500048,0.9405039528794026,0.3278950392180991,0.47773730514081725,193.86069865146513,2648.3728526615914,2907.226935781789,480,405,0.8089089403871961,0.6827879746388602,3
30,72,87.56213095982433,34.57035607191831,21639.308427231612,1,58.684975649609456,1.7973173954290513,1.409113397298624,0.7464855756048412,4.980123444446731,24.069592358364844,24.205415100739355,13,16,26.319637101846848,28.929463569788908,1
532,115,17.192217136859295,34.92757548300987,24861.860452794976,6,304.80002672048226,4.703886086223312,3.8246413637369403,3.015794807761581,84.55948038450917,86.08404056545098,240.73555109324977,127,31,16.744405216247493,15.885921640936086,2
1192,654,4.710312830840101,0.7092946230112648,72508.01711726913,96,3931.163218575579,0.39413604678262815,0.30563375614389704,0.4028253036637394,496.042732078352,2401.952152050312,4482.551334379234,641,860,1.7911799248139793,0.3067902436200775,3
16,24,208.30357436311152,189.39113135938948,17855.87424385731,1,16.473348806106465,15.4560681224678,0.21896169197848458,0.7718123316279855,3.575826317790454,3.80951845023475,0.43652326626159166,3,3,164.8328602001357,238.0321748858928,0
5,14,71.60705065170741,342.55602703368794,17047.793786153175,1,6.024964516676625,26.170255112570537,0.1612981222511703,0.4836266284712552,4.741512645228469,4.66116292658489,3.5630922078229776,1,3,289.48646498153437,185.2784562197112,0
23,19,197.18583587590652,139.14828734304797,4012.980655003443,0,15.967101577745026,15.601475306773674,0.8535134963996363,0.9058975723868501,2.4952324354680098,6.25329959704233,0.09872836848299205,3,3,235.5733845425657,111.04040217903825,0
154,105,12.16797548186786,34.33742537317119,48096.612239865746,4,697.6193305239527,4.2118183795466875,0.8975681236184196,2.627344370150595,15.583727526089888,82.02005549505938,279.54633987083855,96,28,11.59959983754139,19.236029387692152,2
446,114,23.556526089295073,33.07122534681705,46110.55151858035,18,1039.2438358556565,0.32336727394847714,4.740660271258877,4.242393807921829,36.69512339413838,84.73438860191058,117.95482928762291,131,97,5.671101407374605,7.804654614053744,2
2718,533,3.4531398197341896,4.750005268530306,28553.393301986936,150,1820.2657550020979,0.2859005337712024,0.33947100827136517,0.09323757125819339,102.6450940201322,1990.159201238674,3563.886299420716,236,331,1.3094161145967993,1.1634420034839918,3
187,401,29.667659624325495,2.6156954639561225,48712.1095059394,7,1147.2531695075836,1.645282342003976,2.087106221571273,1.3372351707042727,18.72691038688823,130.5642368487127,369.0056181185943,85,64,10.026707584468593,18.526251389466363,2
106,74,98.24258122127878,149.10175441943656,13294.751324657367,4,60.43833157551799,8.587319023785229,1.524182173231298,2.945551671316396,6.075162323441272,64.93684783285866,26.722526421252145,3,21,67.40727609737374,17.477062980134406,1
1700,2034,0.7859381459366381,2.137510983290214,52915.30490328131,86,6567.492601845451,0.5685522556046121,0.03899676521313549,0.32007327922413836,780.4740423426099,4973.36744590509,544.3142103772387,538,313,1.7604069784564065,1.8150135012258934,3
2444,2069,1.8416527530839029,3.379173246631847,49028.15239163884,160,6301.180818828204,0.9386648132933723,0.18142864824861868,0.12946294947798798,673.1081474434795,1394.6632742183133,1760.0420287336983,565,187,1.4871200705820506,0.06014619869392857,3
71,26,98.02126485356335,97.66715052664829,13745.573515238924,0,154.0526110092578,8.835658148889456,0.9893890160140615,1.7829377057050897,5.218577513836476,38.0404369904746,25.624856032331625,19,11,30.102628258617948,45.094958176546385,1
70,25,110.80150893749742,59.10939192885902,10008.793655982745,2,125.26900603504235,18.888010512615242,0.9360231677787487,1.6791237268764885,4.554173860891349,51.926143419601445,40.78455923875466,15,5,108.62321243159113,31.592373254217375,1
17,19,266.79957232778423,264.67746636413005,18141.19374285132,1,12.912400256045615,40.8029543505931,0.6504817774509932,0.5844718313735269,2.0229748061932016,3.27420958733448,1.3169641058920387,4,4,247.67277547504196,146.18314412686124,0
464,480,18.227434501437525,23.996486310910356,12695.07486087703,10,306.0474032947757,0.5301623615849839,1.0247814097167605,2.686771990593655,29.25952108284822,177.4779815716598,210.12513446919763,92,34,8.361574622528234,17.406118003343447,2
17,11,130.4483501900785,165.11926178965055,8657.274772333523,0,17.837254587063867,24.008890984976738,0.6081315750401172,1.0619353648400915,3.7162664179825495,9.317404033165083,7.975595339293357,2,5,121.80530230128771,269.93810057358587,0
20,16,73.70811920890638,124.04151500747562,3015.800086789338,0,3.6243805696646976,43.237364367051995,0.5500524332719781,1.0773611639704013,1.9562655363001187,7.580404210112165,6.080044359696788,2,4,102.42256935755022,294.14025583072606,0
114,42,58.59395109369274,74.8736561374881,27498.34076202579,0,47.33951102059345,7.2426048478301706,0.636165118417094,0.9561451016312251,19.4085638552775,37.113795490037965,46.081248547458365,8,5,44.34087102260423,57.0213180983358,1
113,83,83.60684203522257,77.79366589068653,8149.923353802818,0,86.64179342322382,15.27429956310157,2.7424882234110277,2.6153105263255787,6.1078276051668405,76.7218911135021,29.48396862791506,19,18,63.47910195153713,21.99149772050216,1
101,99,100.8826323491684,135.0586380475076,14654.258984152333,4,176.83674450443363,15.916589487555385,1.1842461441959276,2.7795465717152292,4.657630771885879,68.99969124190909,26.330404702984506,19,16,81.0297547686159,66.1627449601354,1
1807,1298,0.9679230065714448,0.1251841751692455,46724.57126634721,185,3959.403560637484,0.66231373873072,0.3783943215187738,0.4078536549725629,948.4622171146336,1908.1379661297017,3934.025818206218,720,768,1.486535681732832,1.3586692499906277,3
1207,778,3.227917829360116,1.6050136757106366,71580.77510481997,10,5279.2814370946035,0.8490980199586761,0.1978645991185469,0.09245650836877928,844.6200828463762,2970.0933423803226,1256.7831695614195,583,264,1.027116140594106,1.2125828346582364,3
346,488,29.456006326208403,37.36706802000227,47354.63771384995,4,1290.5100204752896,3.3879636046112585,3.5457159968206375,1.9423176339385837,89.13516005413061,376.4172201056859,95.03618661167778,69,98,2.3474032302716057,7.646125174344247,2
22,6,115.93747485380038,302.459989187221,13703.681863956075,0,6.667176630448332,39.22425424251197,0.45380961838637124,0.3810302920201152,1.0428611907814358,5.442573370152508,7.806230548391461,2,4,181.89091224985498,92.89909176629749,0
111,90,107.99146267270145,90.66249500681883,19170.67244014851,2,64.99512035638935,2.3939172817324508,2.157865622438022,1.9884159253921816,10.057476117876679,36.66441754105085,56.029154868018026,5,7,100.22786508393787,81.362182528452,1
232,372,9.029229115268356,2.79645948359712,47232.96299960456,8,617.1109055747967,3.0206455672286565,4.979525369846351,2.2892589423514584,92.86222607007576,205.25757796605475,71.89308276999435,85,28,11.522645372040786,10.74660764659724,2
115,41,102.22281125770105,120.34183870586476,24122.90212130028,0,150.32525397912582,18.64735125306982,1.5763395522825925,0.7978516799901204,11.710677952445812,31.16239305939726,29.36362008274985,3,12,22.166395876047694,13.914925388712403,1
189,417,7.7491221185510035,3.099390471429904,17595.0131638368,18,709.3541630023232,4.031768743811489,1.8379733588370588,2.3320803530161593,70.80280962106949,279.0023315314461,394.5782744085297,49,117,9.753938404591803,19.7879702847696,2
2795,545,4.935790132402658,3.7973898699081094,34916.29307679838,77,9929.220755307244,0.8575306077519237,0.05770977795769834,0.3561222784368981,378.3006065772724,531.4201784615665,2113.9238761079987,534,795,1.6395498483357385,0.6812879116030733,3
117,46,20.059793883479532,66.93829800313429,13305.634714770764,2,97.06793114542157,2.1670774559368207,1.0598114694914738,1.4081819909972488,10.457007504182933,78.31221936566699,57.51126696945878,11,12,21.748077440259998,114.87431673203045,1
20,20,131.4360666163873,175.38118437440133,8446.821864383654,0,17.041982418895266,45.95876400083227,0.7461394218460916,0.5686903004422772,2.305128606275786,0.2075803212396421,6.087087821372077,1,4,266.1630886506864,79.66515361863469,0
5,21,174.36635299973696,316.12173285399757,5363.037488384321,0,17.224914760695206,2.6349830194541113,0.5606024109125326,1.200275353248024,4.739182069971133,9.09202136206487,6.556998956381159,3,4,201.48154885356183,175.9270967710177,0
6,16,288.60402952430366,321.4518130887874,10572.699805482895,1,14.133686611933797,10.043193886616312,0.37927763389409275,0.8543486697880003,4.185762246093909,7.394692332387272,5.164274851284178,2,5,150.3744026412191,248.2821344907641,0
10,15,104.63076181378025,384.2619711732581,6568.259702965922,0,19.1190195487641,18.911698604121888,0.13879009805349166,0.432823421126636,2.5688711737341605,9.477796979692299,1.1295925082974794,3,2,77.17063484367301,295.3143943478192,0
109,97,67.81589235558441,122.15639736741979,21828.46081424023,4,46.283783473453255,18.823218651794495,2.794118194761084,2.7186723505322057,13.632368652832088,65.62011584122087,9.487400899239368,3,16,83.85466799081105,111.89391046133156,1
14,9,257.9536675151594,300.4193611487959,12382.918138027931,1,3.5131055868711525,11.441033471015507,0.3137349746524456,0.5898668708928971,3.5711802820252365,6.00945484537719,5.568638892536313,3,3,228.16640474663612,98.29000210210819,0
88,77,38.015864773261924,43.183573648893955,27441.047289135775,0,143.09662248362577,1.481623481014831,2.2251172210236243,1.2902532788674264,3.9475945109865096,50.73595711610878,20.652248044756263,8,11,18.863889351516494,26.187957620443985,1
46,76,20.604704318397843,88.06322626371737,10711.44407891613,0,81.71101366498112,3.118266068936857,1.926023728509104,1.9539105110949717,15.149826479007482,23.016457490628916,33.84513704099593,12,15,106.42752097174808,90.17567849371753,1
331,200,18.3818167932876,8.849287737244424,45609.46487183084,5,1437.6811806307035,3.715846068094122,3.0676603643524163,4.4282967706148115,14.464531751453448,165.67821148514395,236.01453368836397,38,109,18.46495259002078,9.051632278687544,2
273,273,28.88497123198942,18.349244880274092,29561.93601797133,3,1392.3867693723216,2.8124368100455546,1.6363136206450906,2.2681197218348994,38.09726954077492,376.30002196999226,368.52026536605285,118,71,16.034401557436986,12.426297343082704,2
165,401,16.793268012611733,2.6016587388258117,39793.00302119652,2,266.64249692879764,2.0691937290600237,3.434029902963631,2.3616818517478055,77.40668357743587,210.64209326089875,303.89765644161184,99,90,15.238019296254182,11.368223407447491,2
589,1757,1.5303647501392559,3.768182672050979,48956.07413969124,72,1955.1302694189594,0.5313568317526952,0.20393106303361108,0.3104444364404788,815.3221078317264,1848.5090772867086,4348.40841666011,689,827,1.3645380227192168,1.3367957444166036,3
50,47,62.87642911146835,36.45383570128535,8485.888596625955,4,139.39592771072034,16.94289427719262,1.8766511480914105,0.8828612502098905,15.377979434714828,50.01885575746873,52.53128830757938,4,6,56.012022220283455,44.03540743574888,1
163,337,2.984780568036158,35.998495414541864,14775.240453527871,13,1294.7389212285652,3.109252563318839,1.7639580032933537,1.120333843473279,59.99475521526683,312.7636801675109,132.79744049802326,72,126,2.6010229569611707,7.765768618162012,2
9,13,125.78888731660817,344.856062330007,15577.75305220686,0,11.171607593171478,32.495520641999406,0.27683827026059005,0.4752696206681454,1.1659893020396255,3.220675351957297,4.4779572906694,4,2,216.73186186467018,158.84908084993788,0
18,16,227.08618807226156,141.71858198067656,4576.151783774588,1,2.0037070409297177,36.85207287122482,0.20917269820498072,0.5936076667535574,3.1298836315355896,5.644165877797477,4.804665575897088,1,2,144.93435120541218,204.29855677924166,0
8,20,234.63147304792528,375.2332022700665,15957.60499134101,1,4.4919086370501216,17.762503981597057,0.5384908062297226,0.23219434084899657,1.9952761080797274,4.078896085072801,2.23709054794565,4,5,232.00306444904933,253.28691379199623,0
1635,1431,3.894655523570887,1.989212465566438,50401.14745124016,191,7749.58313622167,0.8051168513161777,0.07705413162731484,0.044162518658527446,898.7344926335877,2245.254213069925,1651.5187122787233,509,521,1.6744670371939148,1.7263543475776189,3
205,143,25.714159344848547,2.5964238305994702,11986.459658388754,19,282.0382798502101,1.6905849256997918,3.4292287339852354,1.8188811010602863,26.163980329608634,176.60777983422872,233.0301329001727,52,37,2.423020998037691,3.017046717401877,2
2899,2395,1.2751177658122923,1.0552955303432898,50294.687075008354,189,4401.946347635378,0.9811815587938422,0.23846410794863934,0.3980484552522444,432.19168931325333,2412.2908357809365,2031.532589136734,675,554,0.8814207754143955,1.6895470091646294,3
22,17,161.21102820621994,92.77521042040038,10634.33474029289,1,7.5777408469262255,33.38176405397416,0.4151788129208972,1.0023854578927955,4.539231788122604,2.3135764225940902,3.2339331368563133,1,3,267.13925706236523,191.1599644740505,0
5,17,128.30409175312343,245.5070168619294,17419.085470759102,1,9.65734143935767,25.13683230929276,0.7819989043376422,0.5664938622764272,2.2721584467780795,9.246417911286366,0.44979435880777796,4,2,278.20020010196544,202.59075195453926,0
26,15,136.17332400669244,150.5021115590296,11760.188195904404,1,10.780101681378818,6.779826249921388,0.11442534080961081,1.4527907452931639,2.5079446691473666,6.032130620995043,0.6377205854982799,1,2,262.7379748517,136.46471449381733,0
27,10,239.08311325254536,336.65224649051794,5730.092815736245,0,13.324976113789925,45.16394807788172,0.6611547801226035,0.3706743636062715,2.2387668444207565,2.0179494825245694,7.270611981734898,4,4,219.09959222750152,125.24157990790542,0
2376,1299,1.2063688055380828,3.121447693009848,22420.03112830712,94,5217.012951320212,0.14795833410940584,0.4924806940195114,0.11245770864891098,173.83547354110226,1415.9069324910338,3576.244532638897,167,715,1.1351777201075506,0.05180822240285788,3
54,63,64.58255498270162,127.99862918419483,27475.255331566434,3,110.96574617106734,8.657594914371995,2.0863911693538117,2.052965805485208,5.0526928102435615,78.2724159594967,17.15054291369405,9,12,63.692929777710845,99.43690769355321,1
194,141,13.430684097047422,25.511584639211954,18606.22486496222,10,1194.9111893830022,4.654077070860854,1.1830515634698056,4.030390569052275,76.46914480572671,78.70755031411903,204.88925648408278,70,29,6.785318062726578,19.675990711539317,2
22,18,232.2422778704399,392.51764394080294,9412.430301779857,1,12.948585042775335,32.73827583892357,0.8654538054957374,1.1631300489007832,3.1702933078638225,6.535867700444199,2.1919102523441447,2,4,172.3068136874798,83.33611682909259,0
22,17,130.00642817318067,375.77906145681857,6916.572869560121,1,10.011864632500174,10.064962505248571,0.4193175606907499,0.719977923781639,1.2295673747530942,5.833072481842045,7.0747474237703,3,2,199.4520033503785,216.18480122771157,0
51,23,90.109758736427,79.28778521892144,19102.02033550357,1,188.11603534601346,3.490113985281517,2.4934858947694467,1.7698717297660207,15.755623188939252,28.30364962335856,38.44182415028252,19,18,68.97709248780097,88.90990283400036,1
56,87,113.8876975142273,65.39349888508104,18460.199335720652,2,145.48992577226306,2.5812382579533737,2.657399058282546,1.7013998520906701,4.168816409182287,46.22879413724833,32.11567813342063,14,24,71.3457560303998,16.007133353481596,1
57,35,71.26152441031999,64.9052225077899,18326.950523763677,4,137.14997988106728,12.686227967298414,0.9391802498897768,1.7829747292745743,15.161477292037139,77.99456622728688,18.091410098867897,14,23,46.600242416141704,113.39168101742797,1
2872,454,4.941807972177713,2.4776292332502456,30749.835097409054,131,5143.198358213442,0.7096713435045244,0.49201867577248437,0.03458592165678726,141.8598317981888,3742.055336582403,1627.300013181888,184,129,0.08833014084126169,0.0534749568525416,3
9,22,205.41523564307593,217.0725761820308,3460.8130897159626,1,11.676769816873604,7.372859750469884,0.6485553019044848,0.9389615406296543,4.167972133622839,9.866876116170241,2.006987773728884,3,1,273.4833776674976,133.95409116038363,0
25,18,290.8940397459244,242.8668929350552,10698.021689833557,1,17.91837801202063,14.610605290942535,0.5250236490506427,0.6216275428780567,4.808575668305405,8.236455947530908,5.6720120906110365,1,3,255.14794733103702,148.06676038088676,0
12,5,235.20041305940674,194.48152425398857,4086.316014822355,1,7.012685486613908,6.174416972284787,0.37289780545982554,1.4565259711947074,4.778829526689927,3.34878290136985,4.566831490230093,3,1,51.545955660224166,252.67089258439796,0
23,9,196.84359162112654,275.26272287546703,19020.31447096305,0,1.2697360549627503,14.3663359406494,0.5049493068419737,1.100781584332198,3.9326415125471983,9.95421512925456,2.300089595070072,3,1,270.65386437931147,74.24469062902385,0
2521,603,4.240559962063302,0.3893457078455326,36299.85148181933,161,7254.731198093283,0.5151670283865888,0.4952397335866212,0.30955741156138583,402.4250269625606,3974.6841242712717,1181.8500463265682,308,740,0.7004483112513958,0.8692961192644768,3
19,5,198.3573367535678,189.4622190904177,16769.63864261903,0,4.562584685260626,38.02872592371807,0.3123969453183138,0.38660818272689834,1.7416354014962172,1.8206312888185539,4.102903035015929,4,3,226.73907962335568,213.58661491321442,0
21,20,268.3151104154167,266.59384232956734,15206.241028159026,0,8.386599844370341,8.307794377052886,0.33623650711053193,0.9555801207361982,3.872671790242055,1.2442188685189348,4.796778080352432,2,5,178.48886167267702,222.530779420502,0
11,22,137.51752396244842,364.48390083550703,5730.771414515362,1,14.06761492094896,15.12677673799903,0.7628258571571656,0.2671545642490334,1.1971779710576658,3.8628770514554525,2.8277855364857647,1,4,287.1300818784788,227.79002188194153,0
1881,1307,2.6190014117543083,3.918889334642087,51349.80853343531,117,9850.066915728039,0.241601276435763,0.3438282341608926,0.3608324998354448,626.9581959534127,898.6025283648983,3207.489103310306,597,585,1.9731099291277419,0.5637526450293516,3
6,14,224.9255991524824,340.73397360757076,10095.657608103706,1,5.134170858701245,8.421350959710464,0.9579764508241353,0.29446526385550376,1.7963736797437027,3.4782234743304596,4.961878791688964,4,2,81.4108731030785,122.43199593455365,0
46,71,41.35428544903414,79.33732037759845,23488.691957016454,2,111.64437432588784,3.647070165182881,2.665567576446692,2.6789647071560165,10.111878727393886,38.32967138383104,24.713391061294264,18,24,49.45274993291051,39.45717219748971,1
592,395,3.653138033236303,30.11752498112395,10503.856050871478,7,1093.4046464988878,1.6328875678686783,0.49234660752887704,3.567513274894123,10.884479731280907,234.13216435631986,181.7517077208303,41,130,3.6040032537349536,17.382017043116825,2
89,77,118.39063638971636,139.16924240552208,26739.387450531918,4,60.52898435886774,13.584040357252064,2.0242047706894435,2.7877461362250746,5.658156407962876,61.38486226901997,41.93746005746994,15,5,62.18784055618915,46.71542567767776,1
40,90,37.41566923953963,95.62574085449195,23718.113045487196,2,29.209791160185663,5.424312580645791,1.730004323580207,1.2755882093617619,6.089981161940302,42.809963143882875,25.98263657411027,18,14,24.661268389039044,112.05203063829481,1
15,8,229.82894057772847,113.988424828306,16189.913325984782,1,18.095118489768563,32.16353396676751,0.4947841165923861,0.2503840162204372,2.998193340818685,7.647762421250892,2.124460784099309,2,5,58.594214587931305,209.74075549332116,0
66,83,74.54279502117132,46.00996026278485,23216.154843413,1,59.65893081876486,2.9611163287009927,1.9625879217966546,1.7213561661006427,11.911336608076224,55.02015631679128,22.364364541592206,7,23,24.199481465670797,91.65286324073388,1
17,9,92.55875211849066,163.21537288077883,9545.986947222347,0,16.6017060696866,48.53556317149655,0.5085335227796164,0.8590995061863518,3.288687847135079,9.323481416337108,6.865654327816238,2,3,159.18945446176875,166.0001070491066,0
28,22,217.0129108869631,399.42397045299765,4274.320738990222,0,16.891192970797587,48.77308691064682,0.9780417272409871,0.28485978483640306,4.28735729101161,6.463099336573813,5.1787370749847295,3,3,212.54679161141334,295.62064515031193,0
